region_code,region
3266,Bellsquarry
3269,
3787,
3788,
3790,
3792,
3795,
3799,
3801,
3804,
3810,
3811,
2707,Balk
2713,Ballasalla
2716,Ballinamallard
2726,Ballintuim
2727,Balloch
2730,Balls Cross
2733,Ballycarry
2734,Ballydoolagh
2741,Ballyhalbert
2745,Ballykinler
3812,
3817,
3821,
3823,
3826,
3827,
3831,
3835,
3839,
3840,
3011,Barton-Le-Street
3012,Barton-On-The-Heath
3013,Barugh Green
3015,Barvennan
3016,Barway
3019,
3020,Baschurch
3022,Bascote Heath
3025,Basford Lane Industrial Estate
3029,
3842,
3853,
3856,
3859,
3860,
3862,
3867,
3868,
3871,
3872,
3031,Bassenthwaite Lake
3035,Bassingthorpe
3040,Batcombe
3043,Bathealton
3046,Bathford
3048,
3054,Battersby
3057,Battisford Tye
3058,
3061,Battlehill
3879,
3881,
3883,
3888,
3890,
3894,
3897,
3900,
3903,
3904,
3905,
3906,
3913,
3915,
3924,
3927,
3929,
3938,
3941,
3944,
3947,
3948,
3950,
3955,
3961,
3963,
3964,
3968,
3969,
3976,
3149,
3150,Beckingham
3160,Beddau
3161,Beddgelert
3163,Beddington
3164,Bedersaig
3168,
3172,Bedminster Down
3175,Bednall Head
3176,Bedstone
3220,Beguildy
3222,Beighton
3223,Beighton
3227,Belasis Hall Technology Park
3228,
3237,Beley Bridge
3239,
3241,Belhelvie
3243,Bell Lake
3247,Bellanoch
3565,Birchill
3570,Birchwood
3573,Bircotes
3574,Birdbrook
3578,
3581,
3590,
3591,
3598,
3603,Birsay
3978,
3979,
3980,
3983,
3985,
3988,
3999,
4000,Bolton Le Sands
4001,Bolton Low Houses
4009,
3110,Beadnell
3112,Beagh Big
3120,Beamsley
3123,Beanhill
3130,Bearstone
3134,Beaufort
3140,Beauworth
3143,Bebside
3144,Beck Row
3147,Beckhampton
3446,Bickington
3447,Bickington
3448,
3449,
3452,Bickley
3461,Bicton
3464,Biddenden
3465,Biddenham
3468,
3471,Biddulph
3398,
3399,
3403,Betton Moss
3407,Bettws
3408,
3420,Bevendean
3421,Bevercotes
3430,Bewholme
3433,Bexley Hill
3440,Bicker
3300,Benington
3301,Benllech
3303,Benningholme
3307,Bentangaval
3308,
3309,
3313,Bentley
3315,Bentley
3316,Bentley
3317,Bentley
3538,
3544,Binley
3545,Binley Industrial Estate
3546,Binley Woods
3548,
3549,
3553,Bintree
3556,Birch Vale
3562,Birchetts Green
3563,Birchfield
3606,Birstall
3608,
3611,Birtley
3614,Bisbrooke
3621,Bishop Monkton
3624,Bishop Sutton
3626,Bishop Wilton
3627,Bishop's Cannings
3628,
3629,
3695,
3699,
3701,Blackborough End
3704,Blackbrook
3705,Blackbrook
3706,Blackburn
3709,
3711,Blackdown
3715,Blackford
3719,
3330,Bere Heath
3331,Bere Regis
3336,Berkeley Beverborne
3345,Berney Arms
3347,Berrier
3350,Berrington
3351,Berrington
3358,
3362,Berrynarbor
3366,Berwick
3756,Blackshaw Moor
3759,
3761,Blacktoft
3765,Blackwaterfoot
3769,
3772,Blackwell
3774,Blacon
3782,
3783,
3786,
3509,
3510,Billingham
3511,Billinghay
3516,Billy Row
3520,Bilsthorpe
3523,Bilting
3526,Bilton
3530,Binchester Moor
3533,Binderton
3536,Binfield
3632,Bishopmill
3637,Bishops Green
3649,
3650,Bishopston
3652,Bishopstone
3653,Bishopstone
3654,Bishopstone
3657,Bishopstrow
3658,
3661,Bishopsworth
4244,Brackenthwaite
4246,Brackla Industrial Estate
4259,
4270,Bradford
4273,Bradford On Tone
4282,
4287,
4289,
4291,
4297,
4166,Boverton
4167,Bovey Tracey
4171,Bow
4174,Bow Of Fife
4176,Bowbridge
4181,
4182,
4185,
4188,
4196,
3721,Blackgang
3726,Blackhall Rocks
3729,
3732,Blackhills
3742,Blacknest
3746,Blackparks Industrial Estate
3747,Blackpill
3748,
3750,Blackpool Airport
3755,Blacksboat
4094,
4096,
4097,
4102,Botany Bay
4106,Bothamsall
4107,Bothel
4108,
4110,Bothkennar
4115,Botriphnie
4116,Bottesford
4823,
4828,
4830,
4840,
4853,
4855,
4866,
4867,
4868,
4869,
4875,
4879,
4880,
4885,
4896,
4897,
4902,
4906,
4916,
4917,
4918,
4919,
4920,
4921,
4923,
4925,
4934,
4938,
4945,
4949,
4964,
4968,
4975,
4976,
4978,
4979,
4985,
4987,
4989,
4992,
4777,Brooke
4780,
4791,
4794,
4802,
4805,
4806,
4809,
4818,
4822,
4044,Boothorpe
4046,Bootle
4047,Bootle Station
4053,Bordesley
4065,Borough Fen
4067,Boroughbridge
4076,Borsam
4078,
4082,
4083,
4388,
4390,
4394,
4396,
4403,Branston
4406,Branstone
4411,Branthwaite
4415,Branxton
4422,Bratoft
4425,Bratton
4328,
4332,Brailes
4357,Bramley
4360,Brampford Speke
4363,Brampton
4366,Brampton
4371,Brampton-En-Le-Morthen
4378,
4379,
4381,
4117,Bottesford
4128,
4134,Boughton Aluph
4142,Boulmer
4143,Boulston
4144,Boulton Moor
4145,Boundary
4149,
4152,Bourton
4161,Bourton-On-The-Water
4464,Brechfa
4465,Breckenbrough
4470,Bredenbury
4472,Bredgar
4476,Bredons Hardwick
4477,Bredons Norton
4478,
4480,
4482,
4484,
4197,
4203,Bowness-On-Windermere
4220,Boxley
4221,Boxted
4222,Boxted
4224,Boylestone
4230,Boyton
4232,Bozeat
4234,Braceborough
4239,
4654,Broad Common
4656,Broad Heath
4658,
4660,Broad Oak
4663,Broad Oak
4664,Broad Oak
4683,
4687,
4691,
4695,
4573,Brierley
4577,Brierlow Bar
4582,
4585,
4592,
4607,Brimpton Common
4608,
4611,Brimsmore
4613,Brind
4615,Brindley
4495,
4500,Bressay
4504,Bretforton
4505,Bretherdale
4507,Brettabister
4508,
4517,Bricket Wood
4518,
4524,Bridford
4536,Bridge Of Alford
4011,Bonby
4012,Bonchester Bridge
4015,Bonehill
4024,Bont Dolgadfan
4027,Bonthorpe
4030,Bontnewydd
4031,Bontuchel
4035,Boode
4040,Boothby
4042,Boothby Pagnell
4618,
4620,Brington
4629,
4630,Brinsley
4633,Brinton
4638,
4640,Britannia Enterprise Park
4644,Brithdir
4646,Briton Ferry
4651,Brize Norton
4299,
4301,Bradnocks Marsh
4306,Bradshaw
4312,Bradwell
4315,Bradwell
4316,Bradwell Abbey
4320,Bradworthy
4321,Brae
4322,Brae
4326,Brafferton
4426,Bratton
4428,
4430,Braughing
4436,Brawby
4440,Braybrooke
4442,Braydon
4443,Brayford
4454,Breagho
4460,Breanish
4461,Brearton
4696,
4697,
4700,Broadwoodkelly
4702,Broallan
4704,Brocastle
4707,Brockford
4711,Brockhampton
4719,
4726,Brockton
4730,Brodder
5380,
5381,
5384,
5385,
5390,
5391,
5392,
5396,
5401,Caldy
5406,Calke
5060,Bunessan
5071,Burcot
5073,Burcot
5074,Burcote
5078,
5082,
5084,
5093,
5096,
5101,Burland
5472,Campsea Ashe
5479,
5481,
5487,
5491,
5495,
5496,
5497,
5499,
5507,Cantref
4537,Bridge Of Allan
4540,Bridge Of Dee
4542,Bridge Of Don
4543,Bridge Of Don Industrial Estate
4553,Bridge Trafford
4555,Bridgefoot
4560,Bridgend
4563,Bridgend Industrial Estate
4568,
4571,Briercliffe
4998,
5000,Bucks Hill
5002,Bucks Mills
5004,Buckshaft
5006,Buckshead
5008,
5009,
5010,Budbrooke Industrial Estate
5019,
5021,Buglawton
5782,
5787,
5788,
5794,
5797,
5798,
5801,
5802,
5808,
5812,
5819,
5822,
5825,
5839,
5841,
5843,
5852,
5854,
5855,
5856,
5859,
5861,
5864,
5867,
5870,
5871,
5873,
5874,
5877,
5879,
5918,
5919,
5929,
5933,
5935,
5942,
5944,
5946,
5960,
5970,
5140,Burnham Trading Park
5141,Burnham Warren
5151,Burnquarter
5163,Burradon
5164,Burradon
5168,
5171,Burridge
5181,
5184,
5186,
5187,
5191,
5193,
5197,
5199,
5201,Burton Bradstock
5202,Burton Coggles
5205,Burton End
5213,Burton Lazars
5215,Burton Overy
5880,
5881,
5886,
5891,
5897,
5898,
5900,
5908,
5915,
5917,
5971,
5974,
5976,
5978,
5980,
5982,
5983,
5986,
5989,
5990,
5581,
5587,
5591,
5592,
5597,
5599,
5603,Carlisle Airport
5607,Carlton
5609,
5613,Carlton
4731,Brodick
4750,Bromley Hurst
4751,Bromley Wood
4755,Brompton Ralph
4760,Bromsberrow Heath
4762,Bromstead Common
4766,Brongest
4767,Bronington
4770,Bronwylfa
4772,Brook
5024,Bugthorpe
5025,Buildwas
5031,Bulcote
5039,
5041,Bullgill
5042,Bullinghope
5045,Bullocks Mill
5052,Bulwick
5054,Bunachton
5055,Bunanuisg
5103,Burlawn
5114,Burleyfields
5116,Burlington
5117,Burlington Pool
5121,Burn
5130,Burneston
5132,Burnham
5133,Burnham
5136,Burnham Norton
5138,
5679,
5683,
5686,
5692,
5697,
5704,Carsethorn
5712,Carswell Marsh
5716,Carthorpe
5717,Cartington
5718,
5254,Busvannah
5257,Butleigh
5264,Butterknowle
5269,
5271,Butterstone
5272,Butterton
5274,Butterton Moor
5275,Butterwick
5277,Butteryhaugh
5281,
5302,Bylchau
5304,Bynea
5305,Byram
5307,Bystock
5308,
5309,
5311,Byworth
5312,Cabin
5321,Cadeby
5324,Cadeleigh
5331,Cadley
5332,Cadmore End
5334,Cadney
5356,Caerwent
5364,Cairness
5369,
5371,Caistor St. Edmund
5373,Calbourne
5377,Calcot
5378,
5216,Burton Pedwardine
5220,Burton-On-The-Wolds
5221,Burton-Upon-Stather
5225,Burwarton
5229,
5233,Bury
5243,Bush
5244,Bush Bank
5246,Bushby
5251,Buslingthorpe
5615,Carlton
5616,Carlton
5618,
5622,Carlton Scroop
5625,Carlton-Le-Moorland
5628,
5629,
5630,Carmel
5633,Carmel
5642,Carn Entral
5409,
5411,Callaughton
5413,Callerton
5416,Callow End
5425,Calton
5426,Calton
5440,Camas Inas
5442,Camblesforth
5450,Cambus O'May
5460,Camerton
6185,
6188,
6193,
6194,
6198,
6207,Chickenley
6208,
6210,Chickward
6216,Chideock
6218,
5551,Caradon Town
5556,Carbost
5558,
5560,Carcroft
5563,Cardington
5564,Cardington
5568,
5572,Carew Cheriton
5575,Carfin
5576,Cargacreevy
6163,Cherrington
6165,Cherry Hinton
6168,
6169,
6171,Cheshunt
6173,Chessell
6179,
6180,
6181,
6183,
5513,Canworthy Water
5517,Cape Castle
5520,Capel Celyn
5527,Capel Hendre
5529,
5530,Capel Llanilltern
5533,Capel Seion
5534,Capel St. Andrew
5537,Capel Y Graig
5542,Capheaton
5993,
5994,
5998,
5999,
6000,Chapel Of Garioch
6001,Chapel Park
6003,Chapel St. Leonards
6006,Chapelhall
6010,Chapelthorpe
6011,Chapelton
5647,Carnbee
5649,
5653,Carnkie
5659,
5660,Carnousie
5661,Carnteel
5667,Carr Hill
5670,Carran
5671,Carran East
5673,Carreghofa
5720,Cartmel Fell
5721,Cartmel Fell
5724,Carway
5726,Cary Fitzpaine
5727,Cascob
5729,
5732,Cassington
5740,Castle Bolton
5745,Castle Carlton
5748,
6082,
6098,
6103,Chawston
6105,Chaxhill
6109,
6110,Chearsley
6114,Checkley
6115,Checkley
6119,
6122,Chedgrave
6259,
6260,Chilton Candover
6264,Chilton Polden
6271,Chinley
6273,Chipperfield
6281,
6282,
6287,
6288,
6290,
6809,
6810,
6817,
6818,
6824,
6826,
6827,
6831,
6836,
6842,
6850,
6853,
6855,
6857,
6859,
6861,
6869,
6871,
6874,
6875,
6876,
6882,
6885,
6888,
6890,
6894,
6899,
6900,
6903,
6907,
6913,
6916,
6917,
6919,
6923,
6930,
6931,
6936,
6939,
6940,
6943,
6944,
6946,
6950,
6951,
6952,
6958,
6959,
6960,
6962,
6291,
6294,
6295,
6296,
6299,
6305,Chivery
6306,Chobham
6307,Cholderton
6312,Cholmondeston
6318,
5750,Castle Eaton
5753,Castle Frome
5754,Castle Gresley
5767,Castlebythe
5770,Castlecaulfield
5771,Castlecroft
5772,Castledawson
5773,Castledore
5776,Castlelevington
5778,
6966,
6969,
6970,
6973,
6975,
6976,
6983,
6992,
6993,
6994,
6125,Chedworth
6128,
6131,Chelford
6143,Chelsworth
6144,Cheltenham Trade Park
6145,Chelveston
6146,Chelwood
6148,
6157,Cherhill
6158,
6051,Charlton
6054,Charlton
6055,Charlton
6060,Charlton Down
6061,Charlton Down
6064,Charlton Mackrell
6068,
6069,
6073,Charmy Down
6074,Charndon
6015,Chapeltown
6019,
6020,Charborough Park
6021,Charborough Park
6022,Charcott
6036,Charlecote
6042,Charlestown
6043,Charlesworth
6045,Charlottetown
6047,Charlton
6453,Clarendon Park
6458,
6468,
6475,Clawton
6476,Claxby
6478,
6485,
6496,
6498,
6502,Claylake
6685,
6697,
6705,Coalsnaughton
6706,Coaltown
6719,
6728,
6736,Cockley Cley
6738,
6745,Coddington
6748,
6750,Codnor
6754,Coed Morgan
6755,Coed Y Bryn
6759,
6767,Coffee Hall
6781,
6791,
6795,
6797,
6803,
7069,
7071,Cornagrade
7074,Cornaigmore
7075,Corney
7081,
7083,
7084,
7085,
7086,
7087,
6345,Church Crookham
6346,Church Eaton
6347,Church Enstone
6349,
6356,Church Langton
6357,Church Lawford
6360,Church Minshull
6365,Church Village
6368,
6369,
6370,Churchdown
6371,Churchill
6373,Churchill
6377,Churchover
6379,
6389,
6397,
6401,Ciliau Aeron
6404,Cilycwm
6405,Cimla
6545,Clentry
6546,Cleobury Mortimer
6553,Cley
6561,Cliffe
6576,Clifton
6577,Clifton
6578,
6580,
6593,
6597,
7089,
7092,
7095,
7096,
7097,
7110,Corsock
7115,Corton
7121,Cosbytown
7129,
7133,Cossall Industrial Estate
7254,Cowley
7262,Cowplain
7263,Cowshill
7278,
7279,
7286,
7287,
7294,
7297,
7299,
6223,Chilbolton Down
6225,Chilcomb
6236,Childwall
6240,Chilham
6241,Chilla
6244,Chillerton
6245,Chillesford
6246,Chillingham
6250,Chilsworthy
6254,Chilthorne Domer
7174,Cotterdale
7175,Cottered
7186,
7191,
7196,
7198,
7205,Counthorpe
7206,Countisbury
7207,County
7208,
6409,
6416,Clachnaharry
6417,Claddach Kirkibost
6420,Cladich
6422,Claerwen Valley
6423,Claines
6427,Clanfield
6438,
6440,Clara Vale
6451,Clarencefield
6996,
6997,
7000,Cookley
7007,Coolarkan
7008,
7009,
7014,Coombe
7020,Coombe Fields
7021,Coombe Fishacre
7022,Coombe Green
6598,
6601,Clive
6605,Clochan
6606,Clock Face
6607,Clocksbriggs
6619,
6635,Clothall Common
6636,Clotherholme
6637,Clotton
6650,Clows Top
6322,Chorlton
6327,Christchurch
6330,Christian Malford
6332,Christmas Common
6334,Christon Bank
6340,Church
6341,Church Aston
6342,Church Brampton
6343,Church Brough
6344,Church Broughton
6653,Clubworthy
6655,Cluer
6656,Clumber Park
6665,Cluny Castle
6666,Clutton
6667,Clutton
6673,Clydebank Business Park
6675,Clydey
6679,
6681,
7809,
7816,
7819,
7824,
7829,
7832,
7836,
7842,
7844,
7845,
7847,
7854,
7857,
7862,
7872,
7874,
7877,
7880,
7883,
7886,
7887,
7890,
7894,
7896,
7898,
7899,
7900,
7902,
7903,
7905,
6503,Claypole
6504,Claythorpe
6507,Clayton
6526,Cleenish
6527,Cleens New
6529,
6531,Cleeve
6541,Clench Common
6542,Clenchwarton
6543,Clennell
7906,
7912,
7913,
7919,
7921,
7922,
7924,
7930,
7932,
7937,
7938,
7947,
7951,
7952,
7962,
7963,
7967,
7971,
7972,
7973,
7023,Coombe Hill
7027,Coombes Moor
7042,Coppenhall
7043,Coppingford
7047,Copster Green
7051,Coptiviney
7058,
7059,
7066,Corhampton
7068,
7976,
7977,
7982,
7985,
7987,
7989,
7993,
7994,
7996,
7997,
8524,
8526,
8528,
8531,
8532,
8538,
8539,
8542,
8546,
8547,
8549,
8550,
8551,
8562,
8565,
8570,
8572,
8575,
8579,
8581,
8587,
8588,
8592,
8594,
8595,
8599,
8602,
8604,
8605,
8610,
8614,
8616,
8620,
8624,
8627,
8645,
8647,
8648,
8649,
8652,
8653,
8657,
8660,
8663,
8665,
8666,
8671,
8673,
8675,
8677,
8681,
8685,
8687,
8690,
8693,
8694,
8695,
8702,
8707,
8709,
8712,
8718,
8721,
8724,
8726,
8732,
8734,
8742,
8745,
8749,
8751,
8753,
8756,
8758,
8759,
8760,
8770,
8775,
8780,
8784,
8785,
8786,
8789,
8790,
8791,
8795,
8796,
8802,
8810,
8816,
8824,
8825,
8826,
8827,
8839,
8840,
8853,
8854,
8855,
8856,
8170,
8178,
8180,
8185,
8186,
8188,
8189,
8193,
8195,
8198,
8199,
8202,
8207,
8209,
8210,
8212,
8213,
8217,
8221,
8229,
8236,
8237,
8239,
8244,
8247,
8252,
8257,
8265,
8269,
8270,
8274,
8276,
8278,
8279,
8282,
8285,
8289,
8294,
8297,
8298,
8300,
8307,
8313,
8318,
8319,
8320,
8323,
8326,
8328,
8329,
8336,
8341,
8343,
8350,
8351,
8352,
8355,
8357,
8359,
8362,
8365,
8368,
8374,
8377,
8378,
8391,
8393,
8402,
8417,
8424,
8429,
8431,
8436,
8438,
8439,
8452,
8453,
8458,
8464,
8467,
8468,
8469,
8471,
8476,
8483,
8486,
8487,
8488,
8490,
8491,
8492,
8494,
8495,
8497,
8498,
8503,
8505,
8510,
8516,
8522,
8857,
8858,
8860,
8872,
8873,
8874,
8876,
8879,
8892,
8893,
8899,
8905,
8906,
8907,
8908,
8916,
8921,
8925,
8929,
8933,
8939,
8943,
8951,
8955,
8957,
8960,
8963,
8965,
8974,
8977,
8982,
8986,
8987,
8990,
8992,
8994,
8999,
9001,
9009,
9011,
9013,
9019,
9022,
9024,
9029,
9046,
9047,
9049,
9051,
9052,
9053,
9062,
9069,
9071,
9073,
9076,
9080,
9088,
9092,
9102,
9104,
9111,
9113,
9129,
9142,
9144,
9145,
9157,
9162,
9168,
9175,
9179,
9181,
9184,
9185,
9187,
9189,
9191,
9193,
9195,
9201,
9204,
9208,
9214,
9218,
9220,
9222,
9231,
9234,
9238,
9239,
9242,
9243,
9247,
9248,
9252,
9254,
9257,
9258,
9259,
9263,
9265,
9271,
9275,
9282,
9285,
9290,
9291,
9294,
9296,
9302,
9308,
9311,
9312,
9317,
9325,
9329,
9330,
9335,
9339,
9343,
9354,
9356,
9365,
9377,
9378,
9383,
9386,
9387,
9388,
9389,
9392,
9394,
9400,
9402,
9413,
9415,
9416,
9422,
9423,
9424,
9427,
9429,
9430,
9432,
9433,
9434,
9439,
9444,
9460,
9473,
9475,
9476,
9478,
9479,
9480,
9482,
9483,
9484,
9485,
9488,
9490,
9491,
9497,
9503,
9509,
9512,
9518,
9519,
9520,
9523,
9527,
9535,
9542,
9543,
9545,
9546,
9550,
9551,
9554,
9561,
9563,
9564,
9567,
9569,
9571,
9574,
9577,
9578,
9583,
9585,
9589,
9596,
9598,
9602,
9604,
9605,
9611,
9614,
9615,
9617,
9618,
9619,
9622,
9623,
9624,
9627,
9630,
9634,
9642,
9643,
9651,
9652,
9655,
9656,
9661,
9675,
9679,
9686,
9689,
9691,
9692,
9700,
9709,
9710,
9714,
9722,
9724,
9726,
9728,
9733,
9738,
9740,
9742,
9746,
9751,
9755,
9756,
9762,
9769,
9772,
9773,
9774,
9776,
9778,
9789,
9791,
9793,
9802,
9804,
9807,
9812,
9823,
9834,
9838,
9839,
9844,
9848,
9849,
9850,
9855,
9857,
9858,
9860,
9866,
9872,
9877,
9878,
9889,
9895,
9896,
9900,
9903,
9904,
9905,
9912,
9914,
9919,
9926,
9930,
9938,
9941,
9943,
9947,
9951,
9952,
9957,
9958,
9959,
9969,
9973,
9978,
9981,
9982,
9985,
9993,
9996,
9997,
9998,
10003,Fishtoft
7603,Crowlista
7606,Crown Industrial Estate
7613,Crowton
7619,
7627,Croxton Green
7651,Crynallt
7655,Cubbington
7656,Cubeck
7659,
7664,Cuckoo Bridge Cross Roads
7667,Cuddington
7669,
7670,Cudham
7671,Cudworth
7676,Culcheth
7679,
7680,
7681,
7682,
7684,
7685,
7686,
7688,
7694,
7706,Cultiagh
7708,
7709,
7712,Culworth
7713,Culzean
7715,Cumberworth
7716,Cumberworth
7724,Cunninghamhead
7725,Cunningsburgh
7730,Curdridge
7733,Curragh
7735,Curry Mallet
7737,Curthwaite
7747,Cutcombe
7770,Cwm-Yr-Allt
7772,Cwmann
7773,Cwmavon
7777,Cwmbach
7782,
7783,
7786,
7788,
7797,
7800,
7801,
7805,
7808,
7998,
8003,
8005,
8008,
8009,
8011,
8017,
8021,
8029,
8031,
8038,
8044,
8049,
8050,
8051,
8054,
8058,
8059,
8060,
8062,
8065,
8068,
8071,
8072,
8073,
8078,
8080,
8081,
8091,
8105,
8108,
8112,
8113,
8115,
8116,
8117,
8125,
8128,
8129,
8130,
8132,
8141,
8142,
8144,
8145,
8148,
8154,
8156,
8163,
78,
7136,Cossycon
7140,Coston
7145,Cotebrook
7151,Cotford St. Luke
7153,Cotham
7157,Cotherstone
7161,Cotness
7162,Coton
7165,Coton
7171,Cottam
7211,Court Colman
7212,Court-At-Street
7213,Courteenhall
7217,Cove
7230,Coverack Bridges
7234,Cowan Bridge
7236,Cowbit
7247,Cowie
7252,Cowlease
7253,Cowlersley
7303,Craig
7304,Craig Dunain
7308,
7309,
7310,Craigesk
7314,Craigiebuckler
7317,Craigllwyn
7318,
7319,
7320,Craignure
7322,Craigrothie
7324,Craigston
